,bus_id,station_id,voltage,dc,symbol,under_construction,tag_substation,tag_area,lon,lat,country,geometry,substation_lv
1010,1010,808,380000,False,substation,False,transmission,0.0,38.4424,40.8852,TR,POINT (38.4424 40.8852),False
1011,1011,809,154000,False,substation,False,transmission,0.0,38.2909,40.9202,TR,POINT (38.2909 40.9202),True
1012,1012,810,154000,False,substation,False,transmission,0.0,40.4659,40.9797,TR,POINT (40.4659 40.9797),True
1013,1013,811,154000,False,substation,False,transmission,0.0,40.356,40.9704,TR,POINT (40.356 40.9704),True
1014,1014,812,154000,False,substation,False,transmission,0.0,43.4541,40.3371,TR,POINT (43.4541 40.3371),True
1015,1015,813,154000,False,substation,False,transmission,0.0,42.6448,38.4296,TR,POINT (42.6448 38.4296),True
1016,1016,814,154000,False,substation,False,transmission,0.0,40.8442,37.5993,TR,POINT (40.8442 37.5993),True
1017,1017,815,380000,False,substation,False,transmission,0.0,37.7184,37.3283,TR,POINT (37.7184 37.3283),True
1018,1018,816,154000,False,substation,False,transmission,0.0,39.1694,39.89,TR,POINT (39.1694 39.89),True
1019,1019,817,154000,False,substation,False,transmission,0.0,39.3464,39.8178,TR,POINT (39.3464 39.8178),True
1020,1020,818,154000,False,substation,False,transmission,0.0,35.6998,40.6172,TR,POINT (35.6998 40.6172),True
1021,1021,819,154000,False,substation,False,transmission,0.0,29.9736,40.1823,TR,POINT (29.9736 40.1823),True
1022,1022,820,154000,False,substation,False,transmission,0.0,29.4475,40.2438,TR,POINT (29.4475 40.2438),True
1023,1023,821,154000,False,substation,False,transmission,0.0,29.7836,40.273,TR,POINT (29.7836 40.273),True
1024,1024,822,154000,False,substation,False,transmission,0.0,30.167,39.8695,TR,POINT (30.167 39.8695),True
1025,1025,823,154000,False,substation,False,transmission,0.0,27.7583,37.8318,TR,POINT (27.7583 37.8318),True
1026,1026,823,380000,False,substation,False,transmission,0.0,27.7593,37.8328,TR,POINT (27.7593 37.8328),False
1027,1027,824,380000,False,substation,False,transmission,0.0,27.605,37.9982,TR,POINT (27.605 37.9982),True
1028,1028,825,154000,False,substation,False,transmission,0.0,28.3048,37.7942,TR,POINT (28.3048 37.7942),True
1029,1029,826,154000,False,substation,False,transmission,0.0,32.8669,38.0349,TR,POINT (32.8669 38.0349),True
1030,1030,827,154000,False,substation,False,transmission,0.0,28.6335,40.2306,TR,POINT (28.6335 40.2306),True
1031,1031,828,154000,False,substation,False,transmission,0.0,28.362,40.1798,TR,POINT (28.362 40.1798),True
1032,1032,829,154000,False,substation,False,transmission,0.0,28.7248,40.1534,TR,POINT (28.7248 40.1534),True
1033,1033,830,154000,False,substation,False,transmission,0.0,28.3529,39.9954,TR,POINT (28.3529 39.9954),True
1034,1034,831,154000,False,substation,False,transmission,0.0,28.2257,40.3706,TR,POINT (28.2257 40.3706),True
1035,1035,832,154000,False,substation,False,transmission,0.0,28.2624,40.2677,TR,POINT (28.2624 40.2677),True
1036,1036,833,154000,False,substation,False,transmission,0.0,28.1518,40.2239,TR,POINT (28.1518 40.2239),True
1037,1037,834,154000,False,substation,False,transmission,0.0,28.0087,40.3205,TR,POINT (28.0087 40.3205),True
1038,1038,835,154000,False,substation,False,transmission,0.0,40.8066,39.9383,TR,POINT (40.8066 39.9383),True
1039,1039,836,154000,False,substation,False,transmission,0.0,40.9965,39.9247,TR,POINT (40.9965 39.9247),True
1040,1040,837,66000,False,substation,False,transmission,0.0,41.4076,40.1269,TR,POINT (41.4076 40.1269),True
1041,1041,838,154000,False,substation,False,transmission,0.0,41.7816,41.2616,TR,POINT (41.7816 41.2616),True
1042,1042,839,154000,False,substation,False,transmission,0.0,41.812,39.0459,TR,POINT (41.812 39.0459),True
1043,1043,840,154000,False,substation,False,transmission,0.0,35.7833,37.4224,TR,POINT (35.7833 37.4224),True
1044,1044,841,154000,False,substation,False,transmission,0.0,35.7729,37.2317,TR,POINT (35.7729 37.2317),True
1045,1045,842,154000,False,substation,False,transmission,0.0,27.3816,37.4356,TR,POINT (27.3816 37.4356),True
1046,1046,843,154000,False,substation,False,transmission,0.0,26.3777,38.299,TR,POINT (26.3777 38.299),True
1047,1047,844,154000,False,substation,False,transmission,0.0,26.4546,38.2402,TR,POINT (26.4546 38.2402),True
1048,1048,845,154000,False,substation,False,transmission,0.0,27.1961,41.778,TR,POINT (27.1961 41.778),True
1049,1049,846,154000,False,substation,False,transmission,0.0,38.1907,37.4765,TR,POINT (38.1907 37.4765),True
1050,1050,847,154000,False,substation,False,transmission,0.0,40.5952,37.7465,TR,POINT (40.5952 37.7465),True
1051,1051,848,154000,False,substation,False,transmission,0.0,39.3673,38.5504,TR,POINT (39.3673 38.5504),True
1052,1052,849,154000,False,substation,False,transmission,0.0,40.9894,37.528,TR,POINT (40.9894 37.528),True
1053,1053,850,380000,False,substation,False,transmission,0.0,31.4779,38.0023,TR,POINT (31.4779 38.0023),True
1054,1054,851,154000,False,substation,False,transmission,0.0,30.8442,38.0672,TR,POINT (30.8442 38.0672),True
1055,1055,852,154000,False,substation,False,transmission,0.0,40.1593,38.9071,TR,POINT (40.1593 38.9071),True
1056,1056,853,154000,False,substation,False,transmission,0.0,39.9476,38.7541,TR,POINT (39.9476 38.7541),True
1057,1057,854,154000,False,substation,False,transmission,0.0,34.6012,37.9479,TR,POINT (34.6012 37.9479),True
1058,1058,855,154000,False,substation,False,transmission,0.0,35.0192,37.2972,TR,POINT (35.0192 37.2972),True
1059,1059,856,154000,False,substation,False,transmission,0.0,35.4977,37.8613,TR,POINT (35.4977 37.8613),True
1060,1060,857,154000,False,substation,False,transmission,0.0,35.358,38.0772,TR,POINT (35.358 38.0772),True
1061,1061,858,154000,False,substation,False,transmission,0.0,29.5981,38.0117,TR,POINT (29.5981 38.0117),True
1062,1062,859,154000,False,substation,False,transmission,0.0,41.7751,38.0652,TR,POINT (41.7751 38.0652),True
1063,1063,860,154000,False,substation,False,transmission,0.0,41.7664,37.9685,TR,POINT (41.7664 37.9685),True
1064,1064,861,154000,False,substation,False,transmission,0.0,40.7019,39.0065,TR,POINT (40.7019 39.0065),True
1065,1065,861,380000,False,substation,False,transmission,0.0,40.7029,39.0075,TR,POINT (40.7029 39.0075),False
1066,1066,862,380000,False,substation,False,transmission,0.0,41.0514,39.321,TR,POINT (41.0514 39.321),True
1067,1067,863,154000,False,substation,False,transmission,0.0,41.7142,39.3587,TR,POINT (41.7142 39.3587),True
1068,1068,864,154000,False,substation,False,transmission,0.0,40.4073,40.1238,TR,POINT (40.4073 40.1238),True
1069,1069,865,154000,False,substation,False,transmission,0.0,30.2245,38.7835,TR,POINT (30.2245 38.7835),True
1070,1070,866,154000,False,substation,False,transmission,0.0,30.3316,40.6422,TR,POINT (30.3316 40.6422),True
1071,1071,866,380000,False,substation,False,transmission,0.0,30.3326,40.6432,TR,POINT (30.3326 40.6432),False
1072,1072,867,154000,False,substation,False,transmission,0.0,30.1062,39.3735,TR,POINT (30.1062 39.3735),True
1073,1073,867,380000,False,substation,False,transmission,0.0,30.1072,39.3745,TR,POINT (30.1072 39.3745),False
1074,1074,868,154000,False,substation,False,transmission,0.0,37.8085,37.9027,TR,POINT (37.8085 37.9027),True
1075,1075,869,154000,False,substation,False,transmission,0.0,31.1993,38.5368,TR,POINT (31.1993 38.5368),True
1076,1076,870,154000,False,substation,False,transmission,0.0,31.3388,38.2426,TR,POINT (31.3388 38.2426),True
1077,1077,871,154000,False,substation,False,transmission,0.0,27.1724,38.9056,TR,POINT (27.1724 38.9056),True
1078,1078,872,154000,False,substation,False,transmission,0.0,27.6519,39.2931,TR,POINT (27.6519 39.2931),True
1079,1079,873,154000,False,substation,False,transmission,0.0,26.39,40.0332,TR,POINT (26.39 40.0332),True
1080,1080,874,154000,False,substation,False,transmission,0.0,26.5905,39.8808,TR,POINT (26.5905 39.8808),True
1081,1081,875,154000,False,substation,False,transmission,0.0,32.847,40.8246,TR,POINT (32.847 40.8246),True
1082,1082,876,380000,False,substation,False,transmission,0.0,34.6106,41.228,TR,POINT (34.6106 41.228),True
1083,1083,877,154000,False,substation,False,transmission,0.0,36.3988,40.7926,TR,POINT (36.3988 40.7926),True
1084,1084,878,380000,False,substation,False,transmission,0.0,36.4399,41.1562,TR,POINT (36.4399 41.1562),True
1085,1085,879,380000,False,substation,False,transmission,0.0,36.3854,41.1533,TR,POINT (36.3854 41.1533),True
1086,1086,880,154000,False,substation,False,transmission,0.0,36.7414,41.15,TR,POINT (36.7414 41.15),True
1087,1087,881,154000,False,substation,False,transmission,0.0,36.6907,41.1881,TR,POINT (36.6907 41.1881),True
1088,1088,882,154000,False,substation,False,transmission,0.0,36.7916,41.1925,TR,POINT (36.7916 41.1925),True
1089,1089,883,380000,False,substation,False,transmission,0.0,36.7912,41.0683,TR,POINT (36.7912 41.0683),True
1090,1090,884,154000,False,substation,False,transmission,0.0,36.6726,41.0932,TR,POINT (36.6726 41.0932),True
1091,1091,884,380000,False,substation,False,transmission,0.0,36.6736,41.0942,TR,POINT (36.6736 41.0942),False
1092,1092,885,150000,False,substation,False,transmission,0.0,38.859,40.9986,TR,POINT (38.859 40.9986),True
1093,1093,885,154000,False,substation,False,transmission,0.0,38.86,40.9996,TR,POINT (38.86 40.9996),False
1094,1094,885,380000,False,substation,False,transmission,0.0,38.861,41.0006,TR,POINT (38.861 41.0006),False
1095,1095,886,380000,False,substation,False,transmission,0.0,38.9869,40.9925,TR,POINT (38.9869 40.9925),True
1096,1096,887,154000,False,substation,False,transmission,0.0,33.4281,39.8921,TR,POINT (33.4281 39.8921),True
1097,1097,887,380000,False,substation,False,transmission,0.0,33.4291,39.8931,TR,POINT (33.4291 39.8931),False
1098,1098,888,154000,False,substation,False,transmission,0.0,34.0439,41.1292,TR,POINT (34.0439 41.1292),True
1099,1099,889,154000,False,substation,False,transmission,0.0,36.5601,40.3372,TR,POINT (36.5601 40.3372),True
1100,1100,890,154000,False,substation,False,transmission,0.0,35.2417,40.7534,TR,POINT (35.2417 40.7534),True
1101,1101,891,154000,False,substation,False,transmission,0.0,34.5503,37.8733,TR,POINT (34.5503 37.8733),True
1102,1102,892,380000,False,substation,False,transmission,0.0,33.5066,39.1246,TR,POINT (33.5066 39.1246),True
1103,1103,893,154000,False,substation,False,transmission,0.0,40.4791,37.602,TR,POINT (40.4791 37.602),True
1104,1104,894,154000,False,substation,False,transmission,0.0,40.6558,37.3805,TR,POINT (40.6558 37.3805),True
1105,1105,895,380000,False,substation,False,transmission,0.0,29.9973,38.4911,TR,POINT (29.9973 38.4911),True
1106,1106,896,380000,False,substation,False,transmission,0.0,30.3786,38.8568,TR,POINT (30.3786 38.8568),True
1107,1107,897,380000,False,substation,False,transmission,0.0,30.225,38.7053,TR,POINT (30.225 38.7053),True
1108,1108,898,154000,False,substation,False,transmission,0.0,30.2036,37.0838,TR,POINT (30.2036 37.0838),True
1109,1109,899,154000,False,substation,False,transmission,0.0,43.0392,40.5797,TR,POINT (43.0392 40.5797),True
1110,1110,900,154000,False,substation,False,transmission,0.0,31.9955,37.4214,TR,POINT (31.9955 37.4214),True
1111,1111,900,380000,False,substation,False,transmission,0.0,31.9965,37.4224,TR,POINT (31.9965 37.4224),False
1112,1112,901,154000,False,substation,False,transmission,0.0,32.4927,37.4828,TR,POINT (32.4927 37.4828),True
1113,1113,902,154000,False,substation,False,transmission,0.0,27.4368,37.4152,TR,POINT (27.4368 37.4152),True
1114,1114,903,154000,False,substation,False,transmission,0.0,27.4355,37.7655,TR,POINT (27.4355 37.7655),True
1115,1115,904,380000,False,substation,False,transmission,0.0,30.3839,40.8755,TR,POINT (30.3839 40.8755),True
1116,1116,905,154000,False,substation,False,transmission,0.0,44.0386,37.7216,TR,POINT (44.0386 37.7216),True
1117,1117,906,154000,False,substation,False,transmission,0.0,27.773,40.2005,TR,POINT (27.773 40.2005),True
1118,1118,907,154000,False,substation,False,transmission,0.0,27.0155,41.3059,TR,POINT (27.0155 41.3059),True
1119,1119,908,154000,False,substation,False,transmission,0.0,30.2886,41.0249,TR,POINT (30.2886 41.0249),True
1120,1120,909,380000,False,substation,False,transmission,0.0,27.119,40.3766,TR,POINT (27.119 40.3766),True
1121,1121,910,154000,False,substation,False,transmission,0.0,31.6736,38.0135,TR,POINT (31.6736 38.0135),True
1122,1122,911,154000,False,substation,False,transmission,0.0,28.5547,40.2797,TR,POINT (28.5547 40.2797),True
1123,1123,911,380000,False,substation,False,transmission,0.0,28.5557,40.2807,TR,POINT (28.5557 40.2807),False
1124,1124,912,380000,False,substation,False,transmission,0.0,29.7752,40.3423,TR,POINT (29.7752 40.3423),True
1125,1125,913,380000,False,substation,False,transmission,0.0,29.5396,40.2959,TR,POINT (29.5396 40.2959),True
1126,1126,914,380000,False,substation,False,transmission,0.0,29.7968,40.5983,TR,POINT (29.7968 40.5983),True
1127,1127,915,154000,False,substation,False,transmission,0.0,37.0218,37.4649,TR,POINT (37.0218 37.4649),True
1128,1128,915,380000,False,substation,False,transmission,0.0,37.0228,37.4659,TR,POINT (37.0228 37.4659),False
1129,1129,916,154000,False,substation,False,transmission,0.0,38.2036,37.0678,TR,POINT (38.2036 37.0678),True
1130,1130,917,154000,False,substation,False,transmission,0.0,38.1033,37.0574,TR,POINT (38.1033 37.0574),True
1131,1131,918,154000,False,substation,False,transmission,0.0,38.205,36.9647,TR,POINT (38.205 36.9647),True
1132,1132,919,154000,False,substation,False,transmission,0.0,29.8967,37.9534,TR,POINT (29.8967 37.9534),True
1133,1133,920,154000,False,substation,False,transmission,0.0,30.1429,37.9978,TR,POINT (30.1429 37.9978),True
1134,1134,921,380000,False,substation,False,transmission,0.0,30.2541,40.7429,TR,POINT (30.2541 40.7429),True
1135,1135,922,154000,False,substation,False,transmission,0.0,38.8017,37.9181,TR,POINT (38.8017 37.9181),True
1136,1136,923,154000,False,substation,False,transmission,0.0,38.7854,40.1396,TR,POINT (38.7854 40.1396),True
1137,1137,924,154000,False,substation,False,transmission,0.0,33.2553,36.9359,TR,POINT (33.2553 36.9359),True
1138,1138,925,154000,False,substation,False,transmission,0.0,33.1513,37.2177,TR,POINT (33.1513 37.2177),True
1139,1139,926,154000,False,substation,False,transmission,0.0,33.0365,37.0045,TR,POINT (33.0365 37.0045),True
1140,1140,927,154000,False,substation,False,transmission,0.0,34.883,40.3319,TR,POINT (34.883 40.3319),True
1141,1141,928,154000,False,substation,False,transmission,0.0,39.3048,39.4149,TR,POINT (39.3048 39.4149),True
1142,1142,929,154000,False,substation,False,transmission,0.0,39.7104,37.3239,TR,POINT (39.7104 37.3239),True
1143,1143,930,154000,False,substation,False,transmission,0.0,39.3821,39.7711,TR,POINT (39.3821 39.7711),True
1144,1144,931,154000,False,substation,False,transmission,0.0,38.3467,38.3552,TR,POINT (38.3467 38.3552),True
1145,1145,932,154000,False,substation,False,transmission,0.0,38.1785,38.6031,TR,POINT (38.1785 38.6031),True
1146,1146,933,154000,False,substation,False,transmission,0.0,29.7074,37.2868,TR,POINT (29.7074 37.2868),True
1147,1147,934,154000,False,substation,False,transmission,0.0,29.9011,37.2626,TR,POINT (29.9011 37.2626),True
1148,1148,935,154000,False,substation,False,transmission,0.0,34.501,41.1172,TR,POINT (34.501 41.1172),True
1149,1149,936,380000,False,substation,False,transmission,0.0,34.5547,41.1878,TR,POINT (34.5547 41.1878),True
1150,1150,937,154000,False,substation,False,transmission,0.0,40.1756,38.2292,TR,POINT (40.1756 38.2292),True
1151,1151,938,154000,False,substation,False,transmission,0.0,39.4438,36.769,TR,POINT (39.4438 36.769),True
1152,1152,939,154000,False,substation,False,transmission,0.0,39.5232,36.7739,TR,POINT (39.5232 36.7739),True
1153,1153,940,154000,False,substation,False,transmission,0.0,39.3322,36.7687,TR,POINT (39.3322 36.7687),True
1154,1154,941,154000,False,substation,False,transmission,0.0,43.2225,40.1621,TR,POINT (43.2225 40.1621),True
1155,1155,942,154000,False,substation,False,transmission,0.0,39.3354,41.0614,TR,POINT (39.3354 41.0614),True
1156,1156,943,154000,False,substation,False,transmission,0.0,38.1809,40.9262,TR,POINT (38.1809 40.9262),True
1157,1157,943,380000,False,substation,False,transmission,0.0,38.1819,40.9272,TR,POINT (38.1819 40.9272),False
1158,1158,944,154000,False,substation,False,transmission,0.0,37.9034,40.9745,TR,POINT (37.9034 40.9745),True
1159,1159,945,154000,False,substation,False,transmission,0.0,37.8565,40.9167,TR,POINT (37.8565 40.9167),True
1160,1160,945,380000,False,substation,False,transmission,0.0,37.8575,40.9177,TR,POINT (37.8575 40.9177),False
1161,1161,946,154000,False,substation,False,transmission,0.0,37.2785,40.4041,TR,POINT (37.2785 40.4041),True
1162,1162,946,380000,False,substation,False,transmission,0.0,37.2795,40.4051,TR,POINT (37.2795 40.4051),False
1163,1163,947,154000,False,substation,False,transmission,0.0,42.8494,38.3454,TR,POINT (42.8494 38.3454),True
1164,1164,948,154000,False,substation,False,transmission,0.0,42.4798,38.4642,TR,POINT (42.4798 38.4642),True
1165,1165,949,154000,False,substation,False,transmission,0.0,42.2486,38.5134,TR,POINT (42.2486 38.5134),True
1166,1166,949,380000,False,substation,False,transmission,0.0,42.2496,38.5144,TR,POINT (42.2496 38.5144),False
1167,1167,950,154000,False,substation,False,transmission,0.0,37.2158,37.2934,TR,POINT (37.2158 37.2934),True
1168,1168,951,154000,False,substation,False,transmission,0.0,36.5971,37.4998,TR,POINT (36.5971 37.4998),True
1169,1169,952,154000,False,substation,False,transmission,0.0,33.8429,40.5521,TR,POINT (33.8429 40.5521),True
1170,1170,952,380000,False,substation,False,transmission,0.0,33.8439,40.5531,TR,POINT (33.8439 40.5531),False
1171,1171,953,154000,False,substation,False,transmission,0.0,30.252,40.5176,TR,POINT (30.252 40.5176),True
1172,1172,954,154000,False,substation,False,transmission,0.0,40.9859,37.3021,TR,POINT (40.9859 37.3021),True
1173,1173,955,380000,False,substation,False,transmission,0.0,37.4247,41.002,TR,POINT (37.4247 41.002),True
1174,1174,956,154000,False,substation,False,transmission,0.0,27.3441,41.5395,TR,POINT (27.3441 41.5395),True
1175,1175,957,380000,False,substation,False,transmission,0.0,27.4589,41.2606,TR,POINT (27.4589 41.2606),True
1176,1176,958,380000,False,substation,False,transmission,0.0,27.4393,41.3664,TR,POINT (27.4393 41.3664),True
1177,1177,959,154000,False,substation,False,transmission,0.0,29.5049,40.9939,TR,POINT (29.5049 40.9939),True
1178,1178,960,154000,False,substation,False,transmission,0.0,29.5007,40.5912,TR,POINT (29.5007 40.5912),True
1179,1179,961,154000,False,substation,False,transmission,0.0,30.1967,40.7343,TR,POINT (30.1967 40.7343),True
1180,1180,962,154000,False,substation,False,transmission,0.0,36.7488,37.0944,TR,POINT (36.7488 37.0944),True
1181,1181,963,154000,False,substation,False,transmission,0.0,36.8254,37.0775,TR,POINT (36.8254 37.0775),True
1182,1182,964,154000,False,substation,False,transmission,0.0,37.0247,37.0756,TR,POINT (37.0247 37.0756),True
1183,1183,965,154000,False,substation,False,transmission,0.0,33.2273,40.8414,TR,POINT (33.2273 40.8414),True
1184,1184,966,380000,False,substation,False,transmission,0.0,29.9931,40.437,TR,POINT (29.9931 40.437),True
1185,1185,967,154000,False,substation,False,transmission,0.0,34.8276,40.8788,TR,POINT (34.8276 40.8788),True
1186,1186,968,380000,False,substation,False,transmission,0.0,26.5055,38.444,TR,POINT (26.5055 38.444),True
1187,1187,969,154000,False,substation,False,transmission,0.0,35.4961,41.6366,TR,POINT (35.4961 41.6366),True
1188,1188,970,380000,False,substation,False,transmission,0.0,27.5171,38.461,TR,POINT (27.5171 38.461),True
1189,1189,971,380000,False,substation,False,transmission,0.0,27.704,38.5696,TR,POINT (27.704 38.5696),True
1190,1190,972,154000,False,substation,False,transmission,0.0,28.8538,38.0956,TR,POINT (28.8538 38.0956),True
1191,1191,973,154000,False,substation,False,transmission,0.0,28.7159,38.1535,TR,POINT (28.7159 38.1535),True
1192,1192,974,154000,False,substation,False,transmission,0.0,27.7292,38.1653,TR,POINT (27.7292 38.1653),True
1193,1193,975,154000,False,substation,False,transmission,0.0,27.9287,38.2201,TR,POINT (27.9287 38.2201),True
1194,1194,976,154000,False,substation,False,transmission,0.0,28.3126,37.9117,TR,POINT (28.3126 37.9117),True
1195,1195,977,154000,False,substation,False,transmission,0.0,28.5232,37.5731,TR,POINT (28.5232 37.5731),True
1196,1196,978,154000,False,substation,False,transmission,0.0,35.1492,39.8201,TR,POINT (35.1492 39.8201),True
1197,1197,979,154000,False,substation,False,transmission,0.0,32.3866,38.4369,TR,POINT (32.3866 38.4369),True
1198,1198,980,154000,False,substation,False,transmission,0.0,39.4824,38.5934,TR,POINT (39.4824 38.5934),True
1199,1199,981,154000,False,substation,False,transmission,0.0,39.4149,38.5843,TR,POINT (39.4149 38.5843),True
1200,1200,982,154000,False,substation,False,transmission,0.0,40.4345,38.7255,TR,POINT (40.4345 38.7255),True
1201,1201,983,154000,False,substation,False,transmission,0.0,36.3586,40.8824,TR,POINT (36.3586 40.8824),True
1202,1202,984,154000,False,substation,False,transmission,0.0,35.1842,41.206,TR,POINT (35.1842 41.206),True
1203,1203,985,154000,False,substation,False,transmission,0.0,34.8812,41.3193,TR,POINT (34.8812 41.3193),True
1204,1204,986,154000,False,substation,False,transmission,0.0,36.0569,40.3822,TR,POINT (36.0569 40.3822),True
1205,1205,987,150000,False,substation,False,transmission,0.0,36.1508,40.7406,TR,POINT (36.1508 40.7406),True
1206,1206,988,380000,False,substation,False,transmission,0.0,30.4355,37.2976,TR,POINT (30.4355 37.2976),True
1207,1207,989,380000,False,substation,False,transmission,0.0,34.7528,38.035,TR,POINT (34.7528 38.035),True
1208,1208,990,380000,False,substation,False,transmission,0.0,39.0764,38.479,TR,POINT (39.0764 38.479),True
1209,1209,991,154000,False,substation,False,transmission,0.0,38.2476,38.5344,TR,POINT (38.2476 38.5344),True
1210,1210,992,154000,False,substation,False,transmission,0.0,38.4944,38.9816,TR,POINT (38.4944 38.9816),True
1211,1211,993,154000,False,substation,False,transmission,0.0,32.9616,41.8839,TR,POINT (32.9616 41.8839),True
1212,1212,994,154000,False,substation,False,transmission,0.0,33.9537,40.8414,TR,POINT (33.9537 40.8414),True
1213,1213,995,154000,False,substation,False,transmission,0.0,33.8444,40.7274,TR,POINT (33.8444 40.7274),True
1214,1214,996,154000,False,substation,False,transmission,0.0,34.0382,40.5505,TR,POINT (34.0382 40.5505),True
1215,1215,996,380000,False,substation,False,transmission,0.0,34.0392,40.5515,TR,POINT (34.0392 40.5515),False
1216,1216,997,380000,False,substation,False,transmission,0.0,36.0092,41.1921,TR,POINT (36.0092 41.1921),True
1217,1217,998,380000,False,substation,False,transmission,0.0,35.8266,40.9779,TR,POINT (35.8266 40.9779),True
1218,1218,999,154000,False,substation,False,transmission,0.0,33.1118,37.1143,TR,POINT (33.1118 37.1143),True
1219,1219,1000,154000,False,substation,False,transmission,0.0,34.0691,36.4104,TR,POINT (34.0691 36.4104),True
1220,1220,1001,154000,False,substation,False,transmission,0.0,43.0905,40.6866,TR,POINT (43.0905 40.6866),True
1221,1221,1002,154000,False,substation,False,transmission,0.0,43.1556,40.7502,TR,POINT (43.1556 40.7502),True
1222,1222,1003,380000,False,substation,False,transmission,0.0,30.9826,40.1047,TR,POINT (30.9826 40.1047),True
1223,1223,1004,380000,False,substation,False,transmission,0.0,30.8652,40.2586,TR,POINT (30.8652 40.2586),True
1224,1224,1005,154000,False,substation,False,transmission,0.0,31.4139,40.0518,TR,POINT (31.4139 40.0518),True
1225,1225,1006,154000,False,substation,False,transmission,0.0,32.2285,38.8425,TR,POINT (32.2285 38.8425),True
1226,1226,1007,154000,False,substation,False,transmission,0.0,32.1126,39.277,TR,POINT (32.1126 39.277),True
1227,1227,1008,154000,False,substation,False,transmission,0.0,35.97,37.3907,TR,POINT (35.97 37.3907),True
1228,1228,1009,154000,False,substation,False,transmission,0.0,35.4351,37.0559,TR,POINT (35.4351 37.0559),True
1229,1229,1010,154000,False,substation,False,transmission,0.0,27.8648,39.5813,TR,POINT (27.8648 39.5813),True
1230,1230,1011,380000,False,substation,False,transmission,0.0,32.4109,36.7419,TR,POINT (32.4109 36.7419),True
1231,1231,1012,380000,False,substation,False,transmission,0.0,31.6849,41.3612,TR,POINT (31.6849 41.3612),True
1232,1232,1013,380000,False,substation,False,transmission,0.0,31.4439,41.0691,TR,POINT (31.4439 41.0691),True
1233,1233,1014,154000,False,substation,False,transmission,0.0,40.5817,41.0277,TR,POINT (40.5817 41.0277),True
1234,1234,1015,154000,False,substation,False,transmission,0.0,27.6218,39.6888,TR,POINT (27.6218 39.6888),True
1235,1235,1016,66000,False,substation,False,transmission,0.0,41.4774,40.2015,TR,POINT (41.4774 40.2015),True
1236,1236,1017,66000,False,substation,False,transmission,0.0,41.3813,40.2944,TR,POINT (41.3813 40.2944),True
1237,1237,1018,154000,False,substation,False,transmission,0.0,40.929,38.9211,TR,POINT (40.929 38.9211),True
1238,1238,1019,154000,False,substation,False,transmission,0.0,42.1477,38.4326,TR,POINT (42.1477 38.4326),True
1239,1239,1020,380000,False,substation,False,transmission,0.0,39.1972,41.0023,TR,POINT (39.1972 41.0023),True
1240,1240,1021,154000,False,substation,False,transmission,0.0,39.1644,41.0452,TR,POINT (39.1644 41.0452),True
1241,1241,1022,380000,False,substation,False,transmission,0.0,39.3956,41.0318,TR,POINT (39.3956 41.0318),True
1242,1242,1023,154000,False,substation,False,transmission,0.0,38.8464,40.9108,TR,POINT (38.8464 40.9108),True
1243,1243,1024,154000,False,substation,False,transmission,0.0,40.7464,41.0702,TR,POINT (40.7464 41.0702),True
1244,1244,1024,380000,False,substation,False,transmission,0.0,40.7474,41.0712,TR,POINT (40.7474 41.0712),False
1245,1245,1025,154000,False,substation,False,transmission,0.0,36.9591,37.8908,TR,POINT (36.9591 37.8908),True
1246,1246,1026,154000,False,substation,False,transmission,0.0,36.9707,37.8288,TR,POINT (36.9707 37.8288),True
1247,1247,1027,154000,False,substation,False,transmission,0.0,36.6005,37.1635,TR,POINT (36.6005 37.1635),True
1248,1248,1028,380000,False,substation,False,transmission,0.0,31.5684,37.4361,TR,POINT (31.5684 37.4361),True
1249,1249,1029,66000,False,substation,False,transmission,0.0,32.7097,37.4303,TR,POINT (32.7097 37.4303),True
1250,1250,1030,154000,False,substation,False,transmission,0.0,42.6354,40.2302,TR,POINT (42.6354 40.2302),True
1251,1251,1031,154000,False,substation,False,transmission,0.0,42.8004,40.414,TR,POINT (42.8004 40.414),True
1252,1252,1032,154000,False,substation,False,transmission,0.0,42.7211,40.3442,TR,POINT (42.7211 40.3442),True
1253,1253,1033,154000,False,substation,False,transmission,0.0,42.9515,40.5272,TR,POINT (42.9515 40.5272),True
1254,1254,1034,154000,False,substation,False,transmission,0.0,42.6696,40.2755,TR,POINT (42.6696 40.2755),True
1255,1255,1035,154000,False,substation,False,transmission,0.0,35.452,41.0171,TR,POINT (35.452 41.0171),True
1256,1256,1036,154000,False,substation,False,transmission,0.0,35.3161,41.1572,TR,POINT (35.3161 41.1572),True
1257,1257,1037,154000,False,substation,False,transmission,0.0,41.6151,38.1651,TR,POINT (41.6151 38.1651),True
1258,1258,1038,154000,False,substation,False,transmission,0.0,43.3444,40.4475,TR,POINT (43.3444 40.4475),True
1259,1259,1039,154000,False,substation,False,transmission,0.0,38.563,37.8621,TR,POINT (38.563 37.8621),True
1260,1260,1040,154000,False,substation,False,transmission,0.0,41.1738,38.9292,TR,POINT (41.1738 38.9292),True
1261,1261,1041,154000,False,substation,False,transmission,0.0,42.0099,38.599,TR,POINT (42.0099 38.599),True
1262,1262,1042,154000,False,substation,False,transmission,0.0,43.7497,37.5581,TR,POINT (43.7497 37.5581),True
1263,1263,1043,154000,False,substation,False,transmission,0.0,39.2021,36.7716,TR,POINT (39.2021 36.7716),True
